,message length,density,rep,tau fact.,order
1748,0.04333208884568576,10,9,0.1,1
1749,0.03236963631237147,10,9,0.1,2
1750,0.031575926057054796,10,9,0.1,3
1751,0.02216408418869431,10,9,0.1,4
1752,2.0765867340391257,10,9,1.0,1
1753,1.5610816953659779,10,9,1.0,2
1754,1.3355372540670987,10,9,1.0,3
1755,0.9247295353850071,10,9,1.0,4
1756,4.600011236296991,10,9,10.0,1
1757,4.605577626284987,10,9,10.0,2
1758,4.605255676217212,10,9,10.0,3
1759,4.604604111354952,10,9,10.0,4
1760,0.0003437256586059506,10,10,0.01,1
1761,0.00023672770995875753,10,10,0.01,2
1762,0.0001748914775209151,10,10,0.01,3
1763,0.00017827678782289524,10,10,0.01,4
1764,0.03065863798497057,10,10,0.1,1
1765,0.02118007920075561,10,10,0.1,2
1766,0.015459288609162247,10,10,0.1,3
1767,0.01515851850914629,10,10,0.1,4
1768,1.3689758200574134,10,10,1.0,1
1769,1.0742140017760649,10,10,1.0,2
1770,0.7918684218321059,10,10,1.0,3
1771,0.5849893536422988,10,10,1.0,4
1772,4.604829697629484,10,10,10.0,1
1773,4.605654744243201,10,10,10.0,2
1774,4.605381380689779,10,10,10.0,3
1775,4.60381914553241,10,10,10.0,4
1776,0.0006038012794468486,10,11,0.01,1
1777,0.0004231715845138956,10,11,0.01,2
1778,0.00040713112041824984,10,11,0.01,3
1779,0.0002823692384659182,10,11,0.01,4
1780,0.05461828365454659,10,11,0.1,1
1781,0.03819031088941634,10,11,0.1,2
1782,0.03612742478918386,10,11,0.1,3
1783,0.02450511057089866,10,11,0.1,4
1784,2.12390249224253,10,11,1.0,1
1785,1.8345603799578547,10,11,1.0,2
1786,1.4210855646624618,10,11,1.0,3
1787,0.9604345060078301,10,11,1.0,4
1788,4.60504139440485,10,11,10.0,1
1789,4.605521298349841,10,11,10.0,2
1790,4.605205033702087,10,11,10.0,3
1791,4.6046563696539335,10,11,10.0,4
1792,0.00038332446955204047,10,12,0.01,1
1793,0.00029812526500242603,10,12,0.01,2
1794,0.00027495209995195835,10,12,0.01,3
1795,0.00023038774226336045,10,12,0.01,4
1796,0.034581838747936446,10,12,0.1,1
1797,0.026621720140573468,10,12,0.1,2
1798,0.023857811828235806,10,12,0.1,3
1799,0.019540062566502314,10,12,0.1,4
1800,1.5846961449164387,10,12,1.0,1
1801,1.2797191139631823,10,12,1.0,2
1802,0.9812970781170123,10,12,1.0,3
1803,0.6666468281420883,10,12,1.0,4
1804,4.6054898657772405,10,12,10.0,1
1805,4.605672683056223,10,12,10.0,2
1806,4.605255934924759,10,12,10.0,3
1807,4.604331131220365,10,12,10.0,4
1808,0.000897012841413046,10,13,0.01,1
1809,0.0006848276138643056,10,13,0.01,2
1810,0.0006958719888845583,10,13,0.01,3
1811,0.0005071832194616377,10,13,0.01,4
1812,0.07412540579099752,10,13,0.1,1
1813,0.05400655335569274,10,13,0.1,2
1814,0.05421237405902984,10,13,0.1,3
1815,0.038478493848560724,10,13,0.1,4
1816,2.4361841560315334,10,13,1.0,1
1817,2.1868703389865423,10,13,1.0,2
1818,1.6042883431982071,10,13,1.0,3
1819,1.1611727863777954,10,13,1.0,4
1820,4.6055606308848445,10,13,10.0,1
1821,4.605628515061382,10,13,10.0,2
1822,4.6052806488188,10,13,10.0,3
1823,4.604537465185205,10,13,10.0,4
1824,0.0003690694590723839,10,14,0.01,1
1825,0.00029936141291143914,10,14,0.01,2
1826,0.00028081608469743974,10,14,0.01,3
1827,0.00024001724352107345,10,14,0.01,4
1828,0.03204977827948994,10,14,0.1,1
1829,0.025151276892890605,10,14,0.1,2
1830,0.023304850953263494,10,14,0.1,3
1831,0.019307907484268583,10,14,0.1,4
1832,1.3874801453399468,10,14,1.0,1
1833,1.040207859009846,10,14,1.0,2
1834,0.7677780435247067,10,14,1.0,3
1835,0.5047480550868011,10,14,1.0,4
1836,4.568365982800398,10,14,10.0,1
1837,4.6058183575858065,10,14,10.0,2
1838,4.605377708525328,10,14,10.0,3
1839,4.603897135044221,10,14,10.0,4
1840,0.0003456942874127608,10,15,0.01,1
1841,0.00024815570235053874,10,15,0.01,2
1842,0.00024695831146070296,10,15,0.01,3
1843,0.00019098876001777398,10,15,0.01,4
1844,0.03157413375707246,10,15,0.1,1
1845,0.02222097527723487,10,15,0.1,2
1846,0.02164664405963996,10,15,0.1,3
1847,0.016655075234040417,10,15,0.1,4
1848,1.4805802456627486,10,15,1.0,1
1849,1.0681635062517585,10,15,1.0,2
1850,0.879689282608432,10,15,1.0,3
1851,0.5853966544396014,10,15,1.0,4
1852,4.60532759893915,10,15,10.0,1
1853,4.605641561852126,10,15,10.0,2
1854,4.605294418670715,10,15,10.0,3
1855,4.60442490299431,10,15,10.0,4
1856,0.00035525921683823847,10,16,0.01,1
1857,0.00023905274857802944,10,16,0.01,2
1858,0.0002354027104575218,10,16,0.01,3
1859,0.0001865388113566624,10,16,0.01,4
1860,0.03347657295897851,10,16,0.1,1
1861,0.022482979344007274,10,16,0.1,2
1862,0.021653735553419207,10,16,0.1,3
1863,0.01720767639216092,10,16,0.1,4
1864,1.6709316414659479,10,16,1.0,1
1865,1.2917289179181808,10,16,1.0,2
1866,1.0250797668795437,10,16,1.0,3
1867,0.7329174464388437,10,16,1.0,4
1868,4.604965020973559,10,16,10.0,1
1869,4.605893355920171,10,16,10.0,2
1870,4.604300726049853,10,16,10.0,3
1871,4.604103280500072,10,16,10.0,4
1872,0.0002877959351542392,10,17,0.01,1
1873,0.000198810397347704,10,17,0.01,2
1874,0.00018463922493493212,10,17,0.01,3
1875,0.00013019756136145588,10,17,0.01,4
1876,0.02739951906008342,10,17,0.1,1
1877,0.018969544615585636,10,17,0.1,2
1878,0.017412682038861163,10,17,0.1,3
1879,0.012394815251894897,10,17,0.1,4
1880,1.4933565463003031,10,17,1.0,1
1881,1.1619071769755585,10,17,1.0,2
1882,0.9728118678830715,10,17,1.0,3
1883,0.7145793644808549,10,17,1.0,4
1884,4.604692217453152,10,17,10.0,1
1885,4.605636054108979,10,17,10.0,2
1886,4.605221144337862,10,17,10.0,3
1887,4.604288742900571,10,17,10.0,4
1888,0.0004895100399268729,10,18,0.01,1
1889,0.00033726526326396944,10,18,0.01,2
1890,0.00031086923379992915,10,18,0.01,3
1891,0.00021545292593128096,10,18,0.01,4
1892,0.04558890989827445,10,18,0.1,1
1893,0.03125800897505383,10,18,0.1,2
1894,0.028331651173957733,10,18,0.1,3
1895,0.019456871480755922,10,18,0.1,4
1896,2.1841854376718723,10,18,1.0,1
1897,1.685576588060283,10,18,1.0,2
1898,1.3472279185742115,10,18,1.0,3
1899,0.9150387078404987,10,18,1.0,4
1900,4.530618761025429,10,18,10.0,1
1901,4.6055170881623075,10,18,10.0,2
1902,4.605232300407773,10,18,10.0,3
1903,4.604658994973983,10,18,10.0,4
1904,0.0003793351000870443,10,19,0.01,1
1905,0.0002620202525525986,10,19,0.01,2
1906,0.00023960778956534645,10,19,0.01,3
1907,0.0001919523191507011,10,19,0.01,4
1908,0.03486126911977462,10,19,0.1,1
1909,0.023806676746543534,10,19,0.1,2
1910,0.021552305438946404,10,19,0.1,3
1911,0.01693856847310027,10,19,0.1,4
1912,1.7404538156242784,10,19,1.0,1
1913,1.2878798707844676,10,19,1.0,2
1914,1.0546634747838608,10,19,1.0,3
1915,0.7406574836397346,10,19,1.0,4
1916,4.605460363867678,10,19,10.0,1
1917,4.60560505209617,10,19,10.0,2
1918,4.605272729280804,10,19,10.0,3
1919,4.604530735211569,10,19,10.0,4
1920,0.00033112106694006826,10,20,0.01,1
1921,0.0002802207587215,10,20,0.01,2
1922,0.00023977073521008752,10,20,0.01,3
1923,0.00016961379944646637,10,20,0.01,4
1924,0.030085157858254448,10,20,0.1,1
1925,0.02522058967263707,10,20,0.1,2
1926,0.02116946232005719,10,20,0.1,3
1927,0.014680428415415392,10,20,0.1,4
1928,1.4948098852462062,10,20,1.0,1
1929,1.2258384948171295,10,20,1.0,2
1930,0.9091018265485471,10,20,1.0,3
1931,0.5912523415068351,10,20,1.0,4
1932,4.601507248967464,10,20,10.0,1
1933,4.6056360660682145,10,20,10.0,2
1934,4.605290641880252,10,20,10.0,3
1935,4.604304075199008,10,20,10.0,4
1936,0.0003346008275117232,10,21,0.01,1
1937,0.00022309015246391867,10,21,0.01,2
1938,0.0001678369170064059,10,21,0.01,3
1939,0.0001494379505739829,10,21,0.01,4
1940,0.03157480103630929,10,21,0.1,1
1941,0.020809456998972187,10,21,0.1,2
1942,0.015577706121549746,10,21,0.1,3
1943,0.013749170433719371,10,21,0.1,4
1944,1.5986694157933656,10,21,1.0,1
1945,1.142254440319555,10,21,1.0,2
1946,0.8945785385246686,10,21,1.0,3
1947,0.6379878359640747,10,21,1.0,4
1948,4.603943658762021,10,21,10.0,1
1949,4.60534283298429,10,21,10.0,2
1950,4.605301820799173,10,21,10.0,3
1951,4.604242992294814,10,21,10.0,4
1952,0.00046056566914614433,10,22,0.01,1
1953,0.0003460736584758664,10,22,0.01,2
1954,0.00033068633054567087,10,22,0.01,3
1955,0.0002674491803809076,10,22,0.01,4
1956,0.04139912401153922,10,22,0.1,1
1957,0.030594769703200516,10,22,0.1,2
1958,0.028680588790990648,10,22,0.1,3
1959,0.022853729582949178,10,22,0.1,4
1960,1.8022085810344777,10,22,1.0,1
1961,1.4607209448902503,10,22,1.0,2
1962,1.2079219882057137,10,22,1.0,3
1963,0.8300385346667567,10,22,1.0,4
1964,4.5898823698800095,10,22,10.0,1
1965,4.605699041024389,10,22,10.0,2
1966,4.605295270815037,10,22,10.0,3
1967,4.60441982335177,10,22,10.0,4
1968,0.0006068393094932206,10,23,0.01,1
1969,0.00043309347380659363,10,23,0.01,2
1970,0.0004406729431200365,10,23,0.01,3
1971,0.00034741323504583477,10,23,0.01,4
1972,0.05403015920911469,10,23,0.1,1
1973,0.03755622053631624,10,23,0.1,2
1974,0.03705088985089228,10,23,0.1,3
1975,0.029449606658907612,10,23,0.1,4
1976,2.2316536091047268,10,23,1.0,1
1977,1.5986951711476263,10,23,1.0,2
1978,1.2273602723544172,10,23,1.0,3
1979,0.8889213296708762,10,23,1.0,4
1980,4.605954023178023,10,23,10.0,1
1981,4.605846256779396,10,23,10.0,2
1982,4.605329845375862,10,23,10.0,3
1983,4.604221030017605,10,23,10.0,4
1984,0.0003589882338779146,10,24,0.01,1
1985,0.0002622720551194932,10,24,0.01,2
1986,0.00021615609838055577,10,24,0.01,3
1987,0.00017890727332581235,10,24,0.01,4
1988,0.03316733255837664,10,24,0.1,1
1989,0.024030970937765427,10,24,0.1,2
1990,0.019800216910527225,10,24,0.1,3
1991,0.016027581085166887,10,24,0.1,4
1992,1.6418318333645714,10,24,1.0,1
1993,1.288329711067561,10,24,1.0,2
1994,1.006870949361817,10,24,1.0,3
1995,0.7173350918531161,10,24,1.0,4
1996,4.603877703237499,10,24,10.0,1
1997,4.605524746583097,10,24,10.0,2
1998,4.605236779533859,10,24,10.0,3
1999,4.604587225462005,10,24,10.0,4
2000,0.0002869127138311056,10,25,0.01,1
2001,0.0002100041118842516,10,25,0.01,2
2002,0.00015607994591880503,10,25,0.01,3
2003,0.00012273336567591997,10,25,0.01,4
2004,0.026464933180661673,10,25,0.1,1
2005,0.01943307035306191,10,25,0.1,2
2006,0.014337390070602252,10,25,0.1,3
2007,0.011143592563524152,10,25,0.1,4
2008,1.3109438569761274,10,25,1.0,1
2009,1.091289034111698,10,25,1.0,2
2010,0.7572186613864694,10,25,1.0,3
2011,0.5435365836852943,10,25,1.0,4
2012,4.604607701951779,10,25,10.0,1
2013,4.605334970786578,10,25,10.0,2
2014,4.605167690774656,10,25,10.0,3
2015,4.604079750370311,10,25,10.0,4
2016,0.0003582549156907755,10,26,0.01,1
2017,0.0002894430119487132,10,26,0.01,2
2018,0.0002499563484030243,10,26,0.01,3
2019,0.00023478120196873675,10,26,0.01,4
2020,0.03090224225467512,10,26,0.1,1
2021,0.024350075767530587,10,26,0.1,2
2022,0.02056810799984272,10,26,0.1,3
2023,0.018735450421653255,10,26,0.1,4
2024,1.310853880985181,10,26,1.0,1
2025,1.0167330145432363,10,26,1.0,2
2026,0.7801297393907549,10,26,1.0,3
2027,0.48227294033571955,10,26,1.0,4
2028,4.605088742575129,10,26,10.0,1
2029,4.605222504418221,10,26,10.0,2
2030,4.604668202693703,10,26,10.0,3
2031,4.604320816958882,10,26,10.0,4
2032,0.0005388851288310112,10,27,0.01,1
2033,0.00041971980670316156,10,27,0.01,2
2034,0.0003415792323560249,10,27,0.01,3
2035,0.000330609277265026,10,27,0.01,4
2036,0.04853158835970483,10,27,0.1,1
2037,0.036842620813606355,10,27,0.1,2
2038,0.029600126883162884,10,27,0.1,3
2039,0.028036530768893897,10,27,0.1,4
2040,2.068611401101209,10,27,1.0,1
2041,1.6604718529487692,10,27,1.0,2
2042,1.2901522575352178,10,27,1.0,3
2043,0.8986706497879435,10,27,1.0,4
2044,4.605668953126335,10,27,10.0,1
2045,4.605535798133338,10,27,10.0,2
2046,4.60524820292639,10,27,10.0,3
2047,4.604625565087833,10,27,10.0,4
2048,0.0005245759427656843,10,28,0.01,1
2049,0.0004000454048181043,10,28,0.01,2
2050,0.00041939314996398275,10,28,0.01,3
2051,0.00029765889031541093,10,28,0.01,4
2052,0.04839789356617459,10,28,0.1,1
2053,0.035794314328489715,10,28,0.1,2
2054,0.03667285884324689,10,28,0.1,3
2055,0.026147496720091645,10,28,0.1,4
2056,2.3080968943363693,10,28,1.0,1
2057,1.7750295127154243,10,28,1.0,2
2058,1.3201533621879635,10,28,1.0,3
2059,0.981195492573351,10,28,1.0,4
2060,4.605611197669729,10,28,10.0,1
2061,4.605555174528819,10,28,10.0,2
2062,4.605257451318848,10,28,10.0,3
2063,4.60463653371592,10,28,10.0,4
2064,0.00024137838035778042,10,29,0.01,1
2065,0.00017891082957083998,10,29,0.01,2
2066,0.00014845600146321664,10,29,0.01,3
2067,0.0001279064185668588,10,29,0.01,4
2068,0.022268978832970736,10,29,0.1,1
2069,0.01630243629115581,10,29,0.1,2
2070,0.013435685664762425,10,29,0.1,3
2071,0.011332629686162221,10,29,0.1,4
2072,1.1459786230468478,10,29,1.0,1
2073,0.8649788076506926,10,29,1.0,2
2074,0.6983115582551882,10,29,1.0,3
2075,0.478100575720771,10,29,1.0,4
2076,4.597118273186554,10,29,10.0,1
2077,4.605316248425639,10,29,10.0,2
2078,4.60530775146867,10,29,10.0,3
2079,4.604154978687043,10,29,10.0,4
2080,0.000314657336827992,10,30,0.01,1
2081,0.00025596025085737606,10,30,0.01,2
2082,0.00023037740348386126,10,30,0.01,3
2083,0.00018344807701087262,10,30,0.01,4
2084,0.0295018238248178,10,30,0.1,1
2085,0.023438778466165665,10,30,0.1,2
2086,0.020869466653517795,10,30,0.1,3
2087,0.01649410606295465,10,30,0.1,4
2088,1.5581495429718717,10,30,1.0,1
2089,1.1688836805335754,10,30,1.0,2
2090,0.9130889986096837,10,30,1.0,3
2091,0.6321873601701595,10,30,1.0,4
2092,4.604449354620181,10,30,10.0,1
2093,4.606094279246739,10,30,10.0,2
2094,4.60530718537672,10,30,10.0,3
2095,4.6036512117905515,10,30,10.0,4
2096,0.0005189962079687402,10,31,0.01,1
2097,0.00044915405896261973,10,31,0.01,2
2098,0.00043207132362318296,10,31,0.01,3
2099,0.00038442722162113085,10,31,0.01,4
2100,0.041296977441198,10,31,0.1,1
2101,0.03455468869678026,10,31,0.1,2
2102,0.03276077927414242,10,31,0.1,3
2103,0.02805774987415255,10,31,0.1,4
2104,1.5091040136202922,10,31,1.0,1
2105,1.1937302980577562,10,31,1.0,2
2106,0.9289961699480822,10,31,1.0,3
2107,0.5951097526496323,10,31,1.0,4
2108,4.605627104123581,10,31,10.0,1
2109,4.6056576647428065,10,31,10.0,2
2110,4.605294406832094,10,31,10.0,3
2111,4.604443176593763,10,31,10.0,4
2112,0.000435855259028714,10,32,0.01,1
2113,0.0003090232552541011,10,32,0.01,2
2114,0.00028844792343309805,10,32,0.01,3
2115,0.00022127941627658743,10,32,0.01,4
2116,0.039737009512780065,10,32,0.1,1
2117,0.028075842385095678,10,32,0.1,2
2118,0.02553934152018261,10,32,0.1,3
2119,0.019285479552526574,10,32,0.1,4
2120,1.850826483131702,10,32,1.0,1
2121,1.5786250152403474,10,32,1.0,2
2122,1.1228553226333995,10,32,1.0,3
2123,0.7706908447087137,10,32,1.0,4
2124,4.6050677743996795,10,32,10.0,1
2125,4.590024757509986,10,32,10.0,2
2126,4.605232399935032,10,32,10.0,3
2127,4.604535934575335,10,32,10.0,4
2128,0.00030697852868786374,10,33,0.01,1
2129,0.0002048870091142449,10,33,0.01,2
2130,0.00014180648282618308,10,33,0.01,3
2131,0.00012494297931908704,10,33,0.01,4
2132,0.029182167754422013,10,33,0.1,1
2133,0.019707462601720925,10,33,0.1,2
2134,0.013576619032967988,10,33,0.1,3
2135,0.011887342666299539,10,33,0.1,4
2136,1.5995702892811459,10,33,1.0,1
2137,1.2410813949250605,10,33,1.0,2
2138,0.8878058007683128,10,33,1.0,3
2139,0.6985447995452487,10,33,1.0,4
2140,4.593332754219814,10,33,10.0,1
2141,4.605714821443563,10,33,10.0,2
2142,4.605321855664691,10,33,10.0,3
2143,4.6041654000395225,10,33,10.0,4
2144,0.0002202955101525128,10,34,0.01,1
2145,0.00013010205798059254,10,34,0.01,2
2146,0.00012330591288280124,10,34,0.01,3
2147,7.221261803191936e-05,10,34,0.01,4
2148,0.021218535627944575,10,34,0.1,1
2149,0.012612728467358919,10,34,0.1,2
2150,0.011857106018955364,10,34,0.1,3
2151,0.006987858545666192,10,34,0.1,4
2152,1.291439439813759,10,34,1.0,1
2153,0.9010636667685419,10,34,1.0,2
2154,0.7689457911748544,10,34,1.0,3
2155,0.49574331231633373,10,34,1.0,4
2156,4.597159590584995,10,34,10.0,1
2157,4.603684929922983,10,34,10.0,2
2158,4.600806251373916,10,34,10.0,3
2159,4.603834438684195,10,34,10.0,4
2160,0.0003101663732539006,10,35,0.01,1
2161,0.0002184303792437045,10,35,0.01,2
2162,0.00017558307450581123,10,35,0.01,3
2163,0.00016409263164351984,10,35,0.01,4
2164,0.02840311443785076,10,35,0.1,1
2165,0.019581349613277385,10,35,0.1,2
2166,0.015732010198752023,10,35,0.1,3
2167,0.014109078332734448,10,35,0.1,4
2168,1.3999973841859796,10,35,1.0,1
2169,0.9923215211247629,10,35,1.0,2
2170,0.7753851028236646,10,35,1.0,3
2171,0.5092888357244272,10,35,1.0,4
2172,4.585666786270658,10,35,10.0,1
2173,4.60562642912502,10,35,10.0,2
2174,4.60528039269233,10,35,10.0,3
2175,4.604339670778843,10,35,10.0,4
2176,0.0002208672003073675,10,36,0.01,1
2177,0.00015799742390690263,10,36,0.01,2
2178,0.00012882904686401658,10,36,0.01,3
2179,9.85071472534571e-05,10,36,0.01,4
2180,0.021184044096840465,10,36,0.1,1
2181,0.015143274499981305,10,36,0.1,2
2182,0.012375619884464839,10,36,0.1,3
2183,0.009333665340893305,10,36,0.1,4
2184,1.3146883883442584,10,36,1.0,1
2185,1.0007023403302473,10,36,1.0,2
2186,0.8036428865750982,10,36,1.0,3
2187,0.5904932217535048,10,36,1.0,4
2188,4.603050676697622,10,36,10.0,1
2189,4.605841519900898,10,36,10.0,2
2190,4.605313592323333,10,36,10.0,3
2191,4.603977284043864,10,36,10.0,4
2192,0.00020139451186591134,10,37,0.01,1
2193,0.00013203152443743565,10,37,0.01,2
2194,0.0001151642590318594,10,37,0.01,3
2195,8.156585360641344e-05,10,37,0.01,4
2196,0.019447502352934118,10,37,0.1,1
2197,0.012705707606601349,10,37,0.1,2
2198,0.010934779230390324,10,37,0.1,3
2199,0.007786026324436257,10,37,0.1,4
2200,1.2670259390042982,10,37,1.0,1
2201,0.8792427669000875,10,37,1.0,2
2202,0.697845424918067,10,37,1.0,3
2203,0.5112073082359005,10,37,1.0,4
2204,4.572087925979172,10,37,10.0,1
2205,4.605578671184035,10,37,10.0,2
2206,4.603919243213405,10,37,10.0,3
2207,4.603796238681853,10,37,10.0,4
2208,0.000376376808334751,10,38,0.01,1
2209,0.0002938014872655645,10,38,0.01,2
2210,0.0002719319748784102,10,38,0.01,3
2211,0.0002290848120543032,10,38,0.01,4
2212,0.033980937122470405,10,38,0.1,1
2213,0.026192090208975255,10,38,0.1,2
2214,0.0238166378924289,10,38,0.1,3
2215,0.01966255279399931,10,38,0.1,4
2216,1.6250102956064434,10,38,1.0,1
2217,1.289099661643963,10,38,1.0,2
2218,1.002176604219783,10,38,1.0,3
2219,0.7063321077371891,10,38,1.0,4
2220,4.605806121494806,10,38,10.0,1
2221,4.605713059161799,10,38,10.0,2
2222,4.6052662136052165,10,38,10.0,3
2223,4.604365970800901,10,38,10.0,4
2224,0.0006113966572461327,10,39,0.01,1
2225,0.0005454080418537746,10,39,0.01,2
2226,0.0004659399237242623,10,39,0.01,3
2227,0.00043196243539433965,10,39,0.01,4
2228,0.048388659016735974,10,39,0.1,1
2229,0.041597479502356,10,39,0.1,2
2230,0.034935048523540624,10,39,0.1,3
2231,0.03089149666221047,10,39,0.1,4
2232,1.662353528860845,10,39,1.0,1
2233,1.320353049819313,10,39,1.0,2
2234,1.0402059788597464,10,39,1.0,3
2235,0.654722129571164,10,39,1.0,4
2236,4.605392356272454,10,39,10.0,1
2237,4.605655035122167,10,39,10.0,2
2238,4.605304331592496,10,39,10.0,3
2239,4.60441020892051,10,39,10.0,4
2240,0.00038786810378212827,10,40,0.01,1
2241,0.00031594460908552363,10,40,0.01,2
2242,0.0002709847923458575,10,40,0.01,3
2243,0.0002022308546187901,10,40,0.01,4
2244,0.03524978049086219,10,40,0.1,1
2245,0.028303712645288838,10,40,0.1,2
2246,0.024238302693510714,10,40,0.1,3
2247,0.017701057736059234,10,40,0.1,4
2248,1.6353398937887098,10,40,1.0,1
2249,1.342278349932224,10,40,1.0,2
2250,1.0777908348295162,10,40,1.0,3
2251,0.7167409305079411,10,40,1.0,4
2252,4.605364069964562,10,40,10.0,1
2253,4.605560867379566,10,40,10.0,2
2254,4.605255418036234,10,40,10.0,3
2255,4.60457715504314,10,40,10.0,4
2256,0.001103178810511099,10,41,0.01,1
2257,0.0008163069122494523,10,41,0.01,2
2258,0.0008020134799828493,10,41,0.01,3
2259,0.0006239268306806878,10,41,0.01,4
2260,0.09313757565535788,10,41,0.1,1
2261,0.06757594055164615,10,41,0.1,2
2262,0.06413061834935199,10,41,0.1,3
2263,0.04860425485097597,10,41,0.1,4
2264,2.9039859700699733,10,41,1.0,1
2265,2.71058198231846,10,41,1.0,2
2266,1.929818556476857,10,41,1.0,3
2267,1.4042657085400805,10,41,1.0,4
2268,4.604770175357933,10,41,10.0,1
2269,4.605555731823064,10,41,10.0,2
2270,4.605254112277027,10,41,10.0,3
2271,4.60465107316577,10,41,10.0,4
2272,0.0004441241676947441,10,42,0.01,1
2273,0.00034503910323341325,10,42,0.01,2
2274,0.0002811652670902387,10,42,0.01,3
2275,0.00020411918498641768,10,42,0.01,4
2276,0.04162761517984574,10,42,0.1,1
2277,0.031895786428275556,10,42,0.1,2
2278,0.025876647508577162,10,42,0.1,3
2279,0.018773905486782816,10,42,0.1,4
2280,2.1168026276128473,10,42,1.0,1
2281,1.7705802969382982,10,42,1.0,2
2282,1.3619960471173271,10,42,1.0,3
2283,1.0370038298385955,10,42,1.0,4
2284,4.605691192268855,10,42,10.0,1
2285,4.6055807952136085,10,42,10.0,2
2286,4.605258384210519,10,42,10.0,3
2287,4.604608278425861,10,42,10.0,4
2288,0.00035897150571489317,10,43,0.01,1
2289,0.0002757599831954005,10,43,0.01,2
2290,0.0002429679094739859,10,43,0.01,3
2291,0.00016963141220038835,10,43,0.01,4
2292,0.03291629446035738,10,43,0.1,1
2293,0.025141517136461355,10,43,0.1,2
2294,0.021631002067023973,10,43,0.1,3
2295,0.014900414387320815,10,43,0.1,4
2296,1.556550657526687,10,43,1.0,1
2297,1.2839896978355316,10,43,1.0,2
2298,0.9634980402326935,10,43,1.0,3
2299,0.6721679665886597,10,43,1.0,4
2300,4.605654569853215,10,43,10.0,1
2301,4.6056789367939714,10,43,10.0,2
2302,4.605320309444826,10,43,10.0,3
2303,4.604190840145806,10,43,10.0,4
2304,0.00042742950305041383,10,44,0.01,1
2305,0.00033442181642406865,10,44,0.01,2
2306,0.0002648427862780023,10,44,0.01,3
2307,0.0002250470236448976,10,44,0.01,4
2308,0.03912960522845678,10,44,0.1,1
2309,0.03013106120198768,10,44,0.1,2
2310,0.023669554306988878,10,44,0.1,3
2311,0.019929347409505915,10,44,0.1,4
2312,1.8237367892461158,10,44,1.0,1
2313,1.3954632102343263,10,44,1.0,2
2314,1.0394902780964197,10,44,1.0,3
2315,0.7520025901646141,10,44,1.0,4
2316,4.605779834062056,10,44,10.0,1
2317,4.604306269277333,10,44,10.0,2
2318,4.60530115839186,10,44,10.0,3
2319,4.604304369718123,10,44,10.0,4
2320,0.0004003269546917487,10,45,0.01,1
2321,0.0003107468773475494,10,45,0.01,2
2322,0.0002766780602553656,10,45,0.01,3
2323,0.00020726788529490392,10,45,0.01,4
2324,0.03776517362298963,10,45,0.1,1
2325,0.029348551272899412,10,45,0.1,2
2326,0.025859514650631146,10,45,0.1,3
2327,0.0192027519964455,10,45,0.1,4
2328,1.8214922516523782,10,45,1.0,1
2329,1.631693354046552,10,45,1.0,2
2330,1.299245526481998,10,45,1.0,3
2331,0.8987078304466976,10,45,1.0,4
2332,4.605541593047391,10,45,10.0,1
2333,4.604955649337803,10,45,10.0,2
2334,4.605115172336823,10,45,10.0,3
2335,4.6045834364651155,10,45,10.0,4
2336,0.00033043389821896946,10,46,0.01,1
2337,0.0002522264481482281,10,46,0.01,2
2338,0.0002193484470829829,10,46,0.01,3
2339,0.0001732569246364335,10,46,0.01,4
2340,0.030929888760965973,10,46,0.1,1
2341,0.02346303251281813,10,46,0.1,2
2342,0.020019885621853473,10,46,0.1,3
2343,0.015708225645885143,10,46,0.1,4
2344,1.602703647834812,10,46,1.0,1
2345,1.32360185200703,10,46,1.0,2
2346,1.0080759540488795,10,46,1.0,3
2347,0.6910298544858615,10,46,1.0,4
2348,4.605411293509824,10,46,10.0,1
2349,4.6055588693650815,10,46,10.0,2
2350,4.605251926770423,10,46,10.0,3
2351,4.60459129811876,10,46,10.0,4
2352,0.00025497934850586546,10,47,0.01,1
2353,0.00017953861593772436,10,47,0.01,2
2354,0.00016274044357933448,10,47,0.01,3
2355,0.00010917710666724645,10,47,0.01,4
2356,0.024414310605903176,10,47,0.1,1
2357,0.017199661901813892,10,47,0.1,2
2358,0.015419842253027262,10,47,0.1,3
2359,0.010461094307455454,10,47,0.1,4
2360,1.3583411632494258,10,47,1.0,1
2361,1.0700819032331366,10,47,1.0,2
2362,0.8808085660514424,10,47,1.0,3
2363,0.6463669758735695,10,47,1.0,4
2364,4.604958902564633,10,47,10.0,1
2365,4.604197344692131,10,47,10.0,2
2366,4.605137620045017,10,47,10.0,3
2367,4.603889749977239,10,47,10.0,4
2368,0.00036648594846315496,10,48,0.01,1
2369,0.00028302730594102765,10,48,0.01,2
2370,0.0002868337471027757,10,48,0.01,3
2371,0.00022948501025688017,10,48,0.01,4
2372,0.031669643266409045,10,48,0.1,1
2373,0.02333506350921819,10,48,0.1,2
2374,0.023257979664265897,10,48,0.1,3
2375,0.01836096329402448,10,48,0.1,4
2376,1.3298738316302334,10,48,1.0,1
2377,0.8428045672082658,10,48,1.0,2
2378,0.6700028678985096,10,48,1.0,3
2379,0.44638886684317747,10,48,1.0,4
2380,4.5757194542044966,10,48,10.0,1
2381,4.606503117644499,10,48,10.0,2
2382,4.605557642346851,10,48,10.0,3
2383,4.602917216008055,10,48,10.0,4
